name,predicted_phrases
article7634408719.txt,"Loaded_Language: the Left is driving more kids OUT of public schools,, 
Loaded_Language: the craziness over transgender students,, 
Loaded_Language: the Left-wing social engineering,, 
Loaded_Language: the violence, the bullying, the unsafe environments,, 
Name_Calling,Labeling: the Left,, 
Name_Calling,Labeling: Left-wing curriculum,, 
Exaggeration,Minimisation: the phones started ringing at the Texas Home School Coalition, and they haven’t stopped yet,, 
Exaggeration,Minimisation: our numbers have doubled,, 
Exaggeration,Minimisation: we’re dealing with probably between 1,200 and 1,400 calls and emails per month, and prior to that it was 600 to 700., 
Appeal_to_fear-prejudice: worries about the school environment,, 
Appeal_to_fear-prejudice: the violence, the bullying, the unsafe environments,, 
Appeal_to_fear-prejudice: the recent school shooting at Parkland, Fla., was the last straw for scores of parents., 
Repetition: homeschooling,, 
Repetition: the Left,, 
Repetition: unsafe environments,, 
Bandwagon: please give serious thought and prayer to home-schooling your children."
article764664283.txt,"Loaded_Language: Wills’ naïve, inaccurate, misleadingly sunny view of the Qur’an,, 
Name_Calling,Labeling: right-wing Islamophobes,, 
Doubt: Wills is no more trustworthy when he deals with the question of violence in the Qur’an., 
Exaggeration,Minimisation: Wills has ignored key passages in order to make his case., 
Appeal_to_fear-prejudice: if the Islamic holy book is really as peaceful and benign as Garry Wills makes it out to be, why do so very many Muslims worldwide misunderstand it?, 
Whataboutism: Wills’ assurances that the Qur’an is not really as bad as 'right-wing Islamophobes' say, or that the Bible contains material that is just as bad or worse, dissolve under close scrutiny., 
Reductio_ad_hitlerum: Wills’ peaceful fantasy Qur’an raises one massive question that the author does not and cannot answer: if the Islamic holy book is really as peaceful and benign as Garry Wills makes it out to be, why do so very many Muslims worldwide misunderstand it?"
article765029945.txt,"Loaded_Language: shameless Zionists,, 
Loaded_Language: particularly stupid of Michael Hayden,, 
Loaded_Language: thoughtless tweet,, 
Loaded_Language: facile Nazi analogies,, 
Name_Calling,Labeling: shameless Zionists,, 
Repetition: killing Jews with killing Jews,, 
Repetition: Nazi,, 
Repetition: Nazi,, 
Repetition: Nazi,, 
Appeal_to_fear-prejudice: the attacks here are motivated by a desire for open borders,, 
Appeal_to_fear-prejudice: Children are being used as human shields in a campaign to end national security forever., 
Causal_Oversimplification: Anything a Republican president does is exactly like the Holocaust."
article765197039.txt,"Loaded_Language: sane person is saying that the West should go to war with the entire Islamic world, 
Loaded_Language: remarkable ignorance of history, 
Loaded_Language: deep contempt for non-Muslims, 
Loaded_Language: just another mainstream hack politician., 
Name_Calling,Labeling: mainstream hack politician, 
Exaggeration,Minimisation: the entire religion, 
Exaggeration,Minimisation: the entire non-Muslim world, 
Appeal_to_fear-prejudice: we’ll lose, 
Appeal_to_fear-prejudice: we must not think that we are at war with the entire religion, 
Causal_Oversimplification: if dealing with Islamic fundamentalism becomes a battle between us and the entire religion, I’ll tell you the result: we’ll lose., 
Whataboutism: But what, Mr. Farage, are we to think about the Muslims who consider themselves and their religion to be at war with us?"
article766084411.txt,"Loaded_Language: crackdown on illegals, 
Loaded_Language: absurd, 
Loaded_Language: secret as possible, 
Loaded_Language: cruel and insensitive, 
Name_Calling,Labeling: Leftists, 
Name_Calling,Labeling: Progressives, 
Name_Calling,Labeling: good actors on the Left, 
Repetition: Whom do you consider to be the most corrupt Democrat Politician?, 
Exaggeration,Minimisation: the surge of children into the US... was said to be the result of economics, high crime rates, and actual threats from organized crime entities, 
Appeal_to_fear-prejudice: the federal government grab of millions of acres of land during the Obama years, 
Causal_Oversimplification: today's policy of separating underage siblings from their parents... seems to be a planned event by the US government, 
Doubt: we really have no idea whether the children brought here during the Obama reign were intentionally separated from their parents"
article766632016.txt,"Loaded_Language: he is lying, and relying on the historical ignorance of his audience., 
Name_Calling,Labeling: the likes of Jihad Al-‘Ayesh., 
Exaggeration,Minimisation: the figure of six million is a historical lie., 
Doubt: Is he ready to be the Mayor?, 
Whataboutism: Hitler did not annihilate the Jews only., 
Causal_Oversimplification: The Jews were banished, tortured, and annihilated because of their deeds. They were not banished for being Jews., 
Thought-terminating_Cliches: This is, indeed, a new fashion."
article767129999.txt,"Loaded_Language: illegals,, 
Loaded_Language: worthless judicial process,, 
Loaded_Language: corrupt Democrat Politician,, 
Loaded_Language: horrible,, 
Loaded_Language: obsolete, 
Name_Calling,Labeling: corrupt Democrat Politician, 
Repetition: We want strong borders and we want no crime,, 
Repetition: We want a system where when people come in illegally, they have to go out,, 
Repetition: We want children staying together, 
Appeal_to_fear-prejudice: The Democrats want open borders and they don’t care about crime., 
Causal_Oversimplification: It takes years to deport them, which costs the American people lots of money., 
Doubt: if any of them take the law seriously in the first place."
article776535164.txt,"Loaded_Language: purges the names of his predecessors,, 
Loaded_Language: failed to protect children from dozens of predators priests,, 
Loaded_Language: credibly accused of sexual misconduct involving children,, 
Loaded_Language: reeling over the revelations,, 
Loaded_Language: sanctioned by Pope Francis,, 
Loaded_Language: credibly accused of sexually abusing at least two boys, 
Exaggeration,Minimisation: no other Catholic prelate has conducted such a blanket purge of his predecessors' legacies, 
Doubt: who ordered the two-year investigation of Catholic sex abuse"
article7786642809.txt,"Loaded_Language: horrific scandal,, 
Loaded_Language: hideous violation,, 
Loaded_Language: gross dereliction of duty,, 
Loaded_Language: an ideology of evil,, 
Loaded_Language: immortal souls of the sheep, 
Name_Calling,Labeling: Father Martin and his pals in the episcopacy,, 
Name_Calling,Labeling: the so-called 'gay lifestyle', 
Repetition: it is not,, 
Repetition: it cannot,, 
Repetition: it will not, 
Exaggeration,Minimisation: the Church's new-found 'climate of tolerance' is exactly what McCarrick and company are counting on!, 
Appeal_to_fear-prejudice: everlasting damnation is the price to be paid for this kind of inclusivity and toleration, 
Causal_Oversimplification: Until the Church and her bishops get back to reaffirming traditional Catholic teaching on human sexuality we can forget about seeing an end to the sexual abuse crisis, 
Whataboutism: Are Father Martin and his pals in the episcopacy really so enlightened over every pope, saint, and moral theologian in history?, 
Doubt: Does Archbishop Hebda believe it is time for the Church to stop humiliating herself by stooping to accommodate a special interest group?, 
Bandwagon: Is it any wonder that priests and laity alike are changing their attitude on the 'gay lifestyle' and violations of the Sixth Commandment"
article779394730.txt,"Loaded_Language: rampant homosexuality in the priesthood,, 
Loaded_Language: heretical homilies,, 
Loaded_Language: sodomitical clergy,, 
Loaded_Language: trivialized liturgy,, 
Loaded_Language: unfairly smearing today’s Catholicism,, 
Loaded_Language: profoundly disturbing,, 
Name_Calling,Labeling: fans of the Oakland Raiders,, 
Name_Calling,Labeling: offenders,, 
Repetition: the meaning of justice, but about the meaning of memory,, 
Exaggeration,Minimisation: you can take your 'Church of Accompaniment' to prison with you,, 
Appeal_to_fear-prejudice: I'd sooner let my kids be accompanied by fans of the Oakland Raiders than turn them over to you,, 
Reductio_ad_hitlerum: you can take your 'Church of Accompaniment' to prison with you."
article7804147009.txt,"Loaded_Language: the most vile clergy sex scandal in history,, 
Loaded_Language: the beast in the eye,, 
Loaded_Language: wickedness,, 
Loaded_Language: sickening,, 
Loaded_Language: evil, evil that cries out for justice,, 
Loaded_Language: scurrilous attack,, 
Loaded_Language: deviant sexual — almost exclusively homosexual — acts,, 
Loaded_Language: wickedness should be hated with a perfect hatred,, 
Loaded_Language: the comfort level with sin that has come to pervade our teaching,, 
Loaded_Language: disgraceful and seriously scandalous,, 
Name_Calling,Labeling: enemies of the Church,, 
Name_Calling,Labeling: degenerate and even criminal shepherds,, 
Name_Calling,Labeling: those who have been complicit,, 
Name_Calling,Labeling: the worst of sinners,, 
Repetition: I am tired of this,, 
Repetition: I am tired of people being hurt, gravely hurt!, 
Repetition: We must do this always with loving respect for individuals but with a clear understanding that true love can never exist without truth., 
Exaggeration,Minimisation: the Church’s moral theology, specifically her teaching against the mortal sin of homosexual acts,, 
Exaggeration,Minimisation: the crisis we face is not limited to the McCarrick affair, or the Pennsylvania Grand Jury Report, or anything else that may come., 
Appeal_to_fear-prejudice: the homosexual inclination is not in itself sinful, but it is intrinsically disordered in a way that renders any man stably afflicted by it unfit to be a priest,, 
Appeal_to_fear-prejudice: the deeper crisis that must be addressed is the license for sin to have a home in individuals at every level of the Church., 
Flag-Waving: Bishop Morlino has now done it, and we respectfully demand that the rest of the American bishops either follow suit or face the charge of being complicit., 
Causal_Oversimplification: Unless and until we take seriously our call to sanctity, we, as an institution and as individuals, will continue to suffer the 'wages of sin.', 
Appeal_to_Authority: St. Thomas Aquinas said that hatred of wickedness actually belongs to the virtue of charity., 
Whataboutism: You may claim that the death penalty is an ineffective deterrent against crime – but what about the victims of crime?, 
Doubt: Is it out of an earnest desire to display a misguided sense of being 'pastoral?', 
Bandwagon: I stand with those calling for justice to be done upon the guilty."
article780787440.txt,"Loaded_Language: heart-wrenching pain,, 
Loaded_Language: atrocities perpetrated,, 
Loaded_Language: filth,, 
Loaded_Language: deliberate policy of cover up, 
Repetition: was long ignored, kept quiet or silenced,, 
Repetition: beg forgiveness for our own sins and the sins of others, 
Appeal_to_fear-prejudice: the abuse of power and of conscience at the hands of priests, 
Doubt: I’m not sure what his words will be and I’m not sure that a simple apology is what survivors of abuse want, 
Causal_Oversimplification: the Catholic Church has a structural problem when it comes to dealing with cover up accusations, 
Whataboutism: Like his predecessor, Francis has promised 'zero tolerance' on child abuse, but scandals have kept recurring in several parts of the world"
article785801366.txt,"Loaded_Language: the unceasing onslaught by Jihad and its leftist enablers,, 
Loaded_Language: the disastrous Obama administration,, 
Loaded_Language: pathetic and destructive focus,, 
Loaded_Language: destructive fantasy,, 
Loaded_Language: trash and needs to be thrown in the garbage,, 
Loaded_Language: vicious and potent weapon,, 
Loaded_Language: baffling and shameful silence,, 
Loaded_Language: totalitarian leftist and Islamic forces,, 
Name_Calling,Labeling: the Left and Islamists,, 
Name_Calling,Labeling: Muslim Brotherhood sympathizers,, 
Name_Calling,Labeling: right-wing Islamophobes,, 
Name_Calling,Labeling: totalitarian Mullahs of the world,, 
Exaggeration,Minimisation: the calculated denial that leaders, authorities and media are enforcing about it,, 
Exaggeration,Minimisation: the Left being in charge and of the destructive defeat that it is sowing,, 
Appeal_to_fear-prejudice: the life-saving turn-around disposition that the Trump administration has brought in to counter Jihad,, 
Appeal_to_fear-prejudice: the Muslim Brotherhood document... has made it clear that the Brotherhood’s objective is to destroy our civilization from within,, 
Causal_Oversimplification: the Obama administration continues to allow the Muslim Brotherhood to direct American foreign policy,, 
Doubt: Is he ready to be the Mayor?, 
Bandwagon: the education campaign must also focus on the second part of Gorka’s counter-propaganda campaign,, 
Reductio_ad_hitlerum: the contemptuous, snickering and roaring laughter of people, as they gaze at the pathetic rules and lives of Sharia’s gatekeepers,"
article786731884.txt,"Loaded_Language: creepiest and most harrowing Stalinist sense,, 
Name_Calling,Labeling: totalitarian plantation,, 
Name_Calling,Labeling: Shariah enforcers and oppressors of Muslim women and girls,, 
Repetition: jihadist attacks,, 
Repetition: 9/11,, 
Exaggeration,Minimisation: accelerating their totalitarian suffocation of free thought and expression,, 
Appeal_to_fear-prejudice: Facebook’s masters are, without doubt, accelerating their totalitarian suffocation of free thought and expression,, 
Thought-terminating_Cliches: It is what it is,, 
Whataboutism: Twitter also lashed out at him for quoting directly from Islamic religious texts, citing its anti-'hate' policies., 
Doubt: what it is specifically that violates Facebook’s ‘community standards’ when a person gives advice on how to best defend American lives from jihad."
article787002327.txt,"Loaded_Language: tyrannical plantation, 
Loaded_Language: totalitarian attack, 
Loaded_Language: fascistic manner, 
Loaded_Language: leftist totalitarians, 
Loaded_Language: venomous level, 
Loaded_Language: destructive agenda, 
Loaded_Language: pernicious assault, 
Loaded_Language: vicious war, 
Name_Calling,Labeling: Left's attacks, 
Name_Calling,Labeling: leftist-run social media, 
Name_Calling,Labeling: leftist brownshirt-style assault, 
Repetition: free speech, 
Repetition: attack on free speech, 
Repetition: censored, 
Repetition: banned, 
Exaggeration,Minimisation: only a brief reprieve, 
Exaggeration,Minimisation: tiny space in the Stalinist Left's war on America, 
Appeal_to_fear-prejudice: suffocate dissent and conservative voices, 
Appeal_to_fear-prejudice: fascist Left on our liberties, 
Flag-Waving: the battle for America -- and for the West -- is on, 
Appeal_to_Authority: Jamie outlines the frameworks of this tyrannical plantation, 
Doubt: why would Facebook remove such a page, let alone in such a fascistic manner -- and never explain why?, 
Whataboutism: what has happened, in the most Orwellian sense, to Alex Jones and InfoWars on Facebook, YouTube and Twitter, 
Bandwagon: Everyone knows by now"
article999000124.txt,
article999000125.txt,"Loaded_Language: jokes that were criticized as racist and homophobic, 
Name_Calling,Labeling: AAA officials deemed inappropriate, 
Exaggeration,Minimisation: none of his remarks were offensive, and he was exposing the audience to ideas that would be found 'in the real world.', 
Appeal_to_fear-prejudice: using people’s ethnicity as the crux of his jokes could be funny but still offensive, 
Doubt: Neither Patel and nor AAA could immediately be reached for comment."
article999000133.txt,"Loaded_Language: demonizing people, 
Loaded_Language: spewing more fake news for your viewing pleasure, 
Name_Calling,Labeling: Don Lemon is lying... again, 
Name_Calling,Labeling: CNN doing what CNN does, 
Exaggeration,Minimisation: the biggest terror threat in this country is white men, 
Causal_Oversimplification: the biggest terror threat in this country is white men, most of them radicalized to the right, 
Whataboutism: There is no travel ban on them. There is no ban on — they had the Muslim ban. There is no white guy ban., 
Doubt: Is Don Lemon colorblind? Is the FBI racist (and maybe a bit sexist)?"
article999000135.txt,"Loaded_Language: absolute hypocrite, 
Loaded_Language: hypocritical, lying, fake news outlet, 
Loaded_Language: racist but utterly insane, 
Loaded_Language: useful idiot, propagandist snowflake, 
Name_Calling,Labeling: hypocrite, 
Name_Calling,Labeling: hypocritical, lying, fake news outlet, 
Name_Calling,Labeling: useful idiot, propagandist snowflake, 
Repetition: Should military force be used to stop the caravan of migrants marching toward the U.S. border?, 
Exaggeration,Minimisation: the biggest terror threat in this country is white men, most of them radicalized to the right, 
Appeal_to_fear-prejudice: Demonizing those intent on violating the law and have demonstrated that they are doing it along the way, 
Whataboutism: He just doesn't want white men here. There, I said it!, 
Doubt: How can he contradict himself like that and not even bat an eyelid?"
article999000136.txt,"Loaded_Language: f***ed up state,, 
Loaded_Language: cracker state,, 
Loaded_Language: crazy, crazy, crazies,, 
Name_Calling,Labeling: Gillum is a Progressive,, 
Name_Calling,Labeling: useful idiot,, 
Repetition: that will never happen, 
Appeal_to_fear-prejudice: to appeal to white guilt,, 
Doubt: what sort of useful idiot is Smith?"
article999000142.txt,"Loaded_Language: Hillary Cracks Racist Joke,, 
Loaded_Language: mean, nasty and evil,, 
Loaded_Language: disgusting that she continues to move and speak freely,, 
Loaded_Language: criminals and have black skin,, 
Name_Calling,Labeling: Crooked Hillary,, 
Repetition: Should military force be used to stop the caravan of migrants marching toward the U.S. border? Should military force be used to stop the caravan of migrants marching toward the U.S. border? Should military force be used to stop the caravan of migrants marching toward the U.S. border?, 
Appeal_to_fear-prejudice: Can you imagine if a conservative person uttered those comments? There would be a near lynching of them on the spot and surely for days to come., 
Whataboutism: Can you imagine if a conservative person uttered those comments? ... but not 'Crooked' Hillary., 
Doubt: Clearly, she was speaking of all black people and not being specific to Holder or Booker as they look nothing alike."
article999000149.txt,"Loaded_Language: poisonous lies, 
Loaded_Language: evil doings of Israel, 
Loaded_Language: Leftist, 
Loaded_Language: anti-Semitic, 
Loaded_Language: hateful sad man, 
Name_Calling,Labeling: Pro-Sharia Democrat Congressional Candidate, 
Name_Calling,Labeling: Leftist, 
Repetition: Should military force be used to stop the caravan of migrants marching toward the U.S. border?, 
Appeal_to_fear-prejudice: the Left is increasingly anti-Semitic, so she will cruise to victory., 
Causal_Oversimplification: Drawing attention to the apartheid Israeli regime is far from hating Jews., 
Doubt: These accusations are without merit."
article999000154.txt,"Loaded_Language: hijab-wearing, devout Muslim,, 
Loaded_Language: hateful views of this kind,, 
Loaded_Language: this is the way the Democrat leadership, and the Democrat base, thinks., 
Name_Calling,Labeling: Muslima State Rep,, 
Name_Calling,Labeling: leftist, 
Appeal_to_fear-prejudice: Islamic Jew-hatred is in the Quran., 
Repetition: Should military force be used to stop the caravan of migrants marching toward the U.S. border?, 
Flag-Waving: They want candidates like Ilhan Omar. And they know they’ll win, because this is their base today., 
Doubt: Neither the Democrat leadership nor the Democrat base cares that she married her brother."
article999000155.txt,"Loaded_Language: Useful Idiots such as Kyrsten Sinema end up promoting the likes of Lynne Stewart,, 
Name_Calling,Labeling: the Left hates America,, 
Exaggeration,Minimisation: If you don’t recognize the reality, nature, and magnitude of the jihad threat, you may well end up abetting the jihad,, 
Appeal_to_fear-prejudice: the Left maintains that Islamic jihad terror is not a problem,, 
Thought-terminating_Cliches: It used to be that this fact was dismissed as hysterical hyperbole,, 
Doubt: Probably she thinks that if she disavows these words now, she will be thought of as 'Islamophobic' by a significant portion of her base,, 
Black-and-White_Fallacy: the Left hates America, and considers 'right-wing extremists,' a term all too often applied to American patriots, far more of a threat than jihad terrorists,, 
Repetition: Should military force be used to stop the caravan of migrants marching toward the U.S. border?"
article999000158.txt,"Loaded_Language: pathological liar and accused woman abuser Keith Ellison seeks to deceive you., 
Name_Calling,Labeling: totalitarian-minded individual, who has been supported by Communists and Islamists alike., 
Repetition: Should military force be used to stop the caravan of migrants marching toward the U.S. border? Should military force be used to stop the caravan of migrants marching toward the U.S. border? Should military force be used to stop the caravan of migrants marching toward the U.S. border?, 
Exaggeration,Minimisation: Ellison is attempting to pull an Obama., 
Whataboutism: Remember when Obama's 'pastor,' Jeremiah Wright uttered 'God damn, America!'? Obama tried to say he had been in that church for years and never heard such things, which isn't true., 
Doubt: It's clear from video evidence that Ellison and fellow Democrat Gregory Meeks had dinner with Farrakhan and Iranian leader President Hassan Rouhani in 2013."
article999000184.txt,"Loaded_Language: vociferous foe of Israel, 
Name_Calling,Labeling: hijabed (and therefore pro-Sharia) Ilhan Omar, 
Name_Calling,Labeling: hard-Left, anti-American, anti-Israel agenda, 
Exaggeration,Minimisation: their hard-Left, anti-American, anti-Israel agenda, 
Appeal_to_fear-prejudice: a disquieting sign of the continued dominance of identity politics, and the increasing balkanization of the American body politic, 
Doubt: What kind of injustice?, 
Repetition: It has to be one state. Separate but equal does not work. I’m only 42 years old but my teachers were of that generation that marched with Martin Luther King., 
Causal_Oversimplification: Progressive denial of their rights would soon follow, 
Whataboutism: But Leftists rarely have to answer for their corruption, and in a Democrat House, Omar will much more likely be celebrated than investigated."
article999000565.txt,"Loaded_Language: Campus Commie,, 
Loaded_Language: hysterical profanity-laden melodramatic hissy fits,, 
Loaded_Language: leftist loon,, 
Loaded_Language: normalizing and enabling Nazis, 
Name_Calling,Labeling: Campus Commie,, 
Name_Calling,Labeling: leftist loon, 
Exaggeration,Minimisation: It doesn’t take much to trigger these people., 
Reductio_ad_hitlerum: normalizing and enabling Nazis, 
Doubt: By the way…where are her pants?"
article999000599.txt,"Loaded_Language: paragon of political-correctness and queen of virtue-signaling opportunism,, 
Name_Calling,Labeling: hypocritically toeing the progressive line,, 
Exaggeration,Minimisation: triggering howls of laughter from the apparently mind-numbed audience,, 
Doubt: what would have happened if Trump said it?, 
Whataboutism: what would have happened if Trump said it?, 
Reductio_ad_hitlerum: Hillary Clinton appears to benefit from her progressive privilege – it is the only thing that protects her from getting the ‘Roseanne treatment’,"
article999000675.txt,"Loaded_Language: racist, and totalitarian Louis Farrakhan, 
Loaded_Language: this man is a domestic terrorist, 
Loaded_Language: criminal traitor, 
Name_Calling,Labeling: Great Satan, 
Name_Calling,Labeling: enemies of the US, 
Name_Calling,Labeling: avowed enemies of the US, 
Repetition: Death to America, 
Repetition: America is the 'Great Satan', 
Appeal_to_fear-prejudice: Is this not treason of the first order?, 
Appeal_to_fear-prejudice: why are Democrats such as Keith Ellison... not being arrested for his ties to this criminal traitor?, 
Doubt: What I want to know is why would Louis Farrakhan ever be allowed back inside our borders after such statements?"
article999001032.txt,"Loaded_Language: Gillum Makes Promises He Can’t Keep,, 
Loaded_Language: Empty Promises Exposed,, 
Loaded_Language: Deceiving Voters,, 
Loaded_Language: crazy, crazy, crazies,, 
Loaded_Language: f***ed up,, 
Loaded_Language: cracker state,, 
Loaded_Language: whip them up into a frenzy,, 
Loaded_Language: fairy tales in the modern day, 
Name_Calling,Labeling: Gillum is a Progressive,, 
Name_Calling,Labeling: crazy, crazy, crazies,, 
Name_Calling,Labeling: cracker state, 
Repetition: That’s not for them to know… That’s not for them to know., 
Exaggeration,Minimisation: Once Gillum is in, in another 2 years, other Republican Senators and Legislators will be on the ballot., 
Appeal_to_fear-prejudice: you have to appeal to white guilt, 
Causal_Oversimplification: the legislature that write the bills is all Republican controlled., 
Doubt: Is he ready to be the Mayor?, 
Bandwagon: So, unless the legislature writes a bill, and it got voted on the floor, it cannot pass."
article999001033.txt,"Loaded_Language: f***ed up,, 
Loaded_Language: cracker state,, 
Loaded_Language: crazy crazy crazies, 
Name_Calling,Labeling: Gillum’s campaign promises are lies,, 
Name_Calling,Labeling: Democratic operatives, 
Repetition: that will never happen, 
Exaggeration,Minimisation: the strategy to change the Florida legislature is to take 'poor' and 'middle income' people and 'whip them up into a frenzy', 
Appeal_to_fear-prejudice: you have to appeal to white guilt, 
Doubt: Will there be wall-to-wall coverage in the media eviscerating Gillum for making promises he can’t keep?, 
Whataboutism: Will Gillum be asked to denounce his campaign staffer using a racial slur to demean white voters in Florida?"
article999001970.txt,"Loaded_Language: social justice crybullying,, 
Loaded_Language: the Left killed comedy,, 
Loaded_Language: Columbia snowflakes thought was offensive,, 
Loaded_Language: thought crimes,, 
Loaded_Language: un-safeness, 
Name_Calling,Labeling: Columbia snowflakes, 
Appeal_to_fear-prejudice: the Left killed comedy, 
Repetition: the real world,, 
Repetition: real world, 
Doubt: I can't imagine what they would have made of Richard Pryor, or at this point even, Chris Rock."
